0	2.2291	0.636608	3.10692	-1	-1	False
0	2.2291	0.636608	3.10692	-1	-2	False
0	1.1006391368677586	1.7333319412586974	3.10692	3.1472065854984317	1.1472065854984317	False
0	1.1006391368677586	1.7333319412586974	3.10692	-1	0.14720658549843169	False
0	1.1006391368677586	1.7333319412586974	3.10692	-1	-0.8527934145015683	False
0	1.1006391368677586	1.7333319412586974	3.10692	-1	-1.8527934145015683	False
0	1.1006391368677586	1.7333319412586974	3.10692	-1	-2.8527934145015683	False
0	1.1006391368677586	1.7333319412586974	3.10692	-1	-3.8527934145015683	False
0	2.3364227208612913	1.8814360185093826	3.10692	2.489253610354861	-1.3635398041467073	False
0	2.3364227208612913	1.8814360185093826	3.10692	-1	-2.3635398041467073	False
0	3.3080848520912425	2.647527362652251	3.10692	2.4746904815244735	0.11115067737776618	False
0	3.3080848520912425	2.647527362652251	3.10692	-1	-0.8888493226222338	False
0	3.3080848520912425	2.647527362652251	3.10692	-1	-1.8888493226222338	True
1	2.2291	0.636608	3.10692	-1	-1	False
1	2.2291	0.636608	3.10692	-1	-2	False
1	2.2291	0.636608	3.10692	-1	-3	False
1	2.2291	0.636608	3.10692	-1	-4	False
1	2.2291	0.636608	3.10692	-1	-5	False
1	2.2291	0.636608	3.10692	-1	-6	False
1	2.2291	0.636608	3.10692	-1	-7	False
1	2.2291	0.636608	3.10692	-1	-8	False
1	2.2291	0.636608	3.10692	-1	-9	False
1	2.2291	0.636608	3.10692	-1	-10	True
2	2.2291	0.636608	3.10692	-1	-1	False

